Date,Price_XST,Price_XQQ,Delta %,Signal
2021-02-08,31.73,35.68,11.070627802690582,
2021-02-05,31.5,35.43,11.092294665537679,
2021-02-04,31.75,35.33,10.133031418058302,
2021-02-03,31.39,34.94,10.160274756725808,
2021-02-02,31.41,35.07,10.436270316509837,
2021-02-01,31.36,34.56,9.259259259259267,
2021-01-29,30.75,33.63,8.563782337198937,
2021-01-28,31.28,34.41,9.096192967160697,
2021-01-27,31.15,34.17,8.83816213052386,
2021-01-26,31.43,35.17,10.634063121978965,
2021-01-25,31.51,35.15,10.3556187766714,
2021-01-22,31.23,34.84,10.36165327210104,
2021-01-21,31.3,34.92,10.366552119129441,
2021-01-20,31.32,34.67,9.662532448803002,
2021-01-19,31.36,33.86,7.383343177790904,
2021-01-18,31.62,33.41,5.357677342113127,
2021-01-15,31.6,33.42,5.445840813883902,
2021-01-14,30.93,33.62,8.001189767995234,
2021-01-13,31.28,33.83,7.5376884422110475,
2021-01-12,32.31,33.64,3.9536266349583777,
2021-01-11,32.47,33.64,3.4780023781212894,
2021-01-08,32.62,34.18,4.564072557050914,
2021-01-07,32.33,33.74,4.179016004742157,
2021-01-06,32.48,32.9,1.2765957446808565,
2021-01-05,32.26,33.36,3.297362110311755,
2021-01-04,32.49,33.1,1.8429003021148016,
2020-12-31,32.15,33.61,4.3439452543885775,
2020-12-30,32.48,33.49,3.015825619587952,
2020-12-29,32.65,33.54,2.6535480023852136,
2020-12-24,32.65,33.16,1.537997587454759,
2020-12-23,32.52,33.07,1.6631387964922806,
2020-12-22,32.66,33.22,1.6857314870559974,
2020-12-21,32.7,33.13,1.2979172955025648,
2020-12-18,32.78,33.19,1.2353118409159283,
2020-12-17,32.88,33.29,1.2316010814058174,
2020-12-16,32.97,33.05,0.2420574886535501,
2020-12-15,33.18,32.89,0.8817269686834878,
2020-12-14,33.42,32.62,2.4524831391784314,
2020-12-11,33.24,32.3,2.9102167182662693,
2020-12-10,33.08,32.4,2.098765432098765,
2020-12-09,33.41,32.31,3.4045187248529687,
2020-12-08,33.01,33.01,0.0,
2020-12-07,32.95,32.88,0.21289537712895465,
2020-12-04,32.92,32.73,0.5805071799572405,
2020-12-03,33.05,32.54,1.5673017824216289,
2020-12-02,32.65,32.53,0.36889025514908524,
2020-12-01,32.51,32.53,0.06148170919152514,
2020-11-30,32.52,32.11,1.2768607910308432,
2020-11-27,32.55,32.04,1.591760299625462,
2020-11-26,32.41,31.8,1.918238993710679,
2020-11-25,32.28,31.8,1.5094339622641522,
2020-11-24,32.37,31.6,2.436708860759481,
2020-11-23,32.55,31.14,4.527938342967234,
2020-11-20,32.52,31.19,4.2641872394998455,
2020-11-19,32.41,31.33,3.4471752314075914,
2020-11-18,32.6,31.13,4.722132990684235,
2020-11-17,33.14,31.33,5.777210341525701,
2020-11-16,33.01,31.42,5.0604710375556845,
2020-11-13,33.14,31.23,6.11591418507845,
2020-11-12,33.41,30.93,8.018105399288707,
2020-11-11,33.22,31.08,6.885456885456888,
2020-11-10,33.2,30.42,9.138724523339912,
2020-11-09,33.23,30.96,7.332041343669237,
2020-11-06,33.72,31.55,6.877971473851025,
2020-11-05,33.37,31.59,5.634694523583405,
2020-11-04,32.83,30.8,6.590909090909084,
2020-11-03,32.51,29.53,10.091432441584818,
2020-11-02,32.02,28.98,10.48999309868876,
2020-10-30,31.63,29.03,8.956252152945222,
2020-10-29,32.17,29.75,8.134453781512612,
2020-10-28,32.17,29.18,10.24674434544209,
2020-10-27,32.63,30.37,7.441554165294703,
2020-10-26,32.74,30.15,8.590381426202333,
2020-10-23,32.92,30.62,7.511430437622471,
2020-10-22,33.05,30.52,8.289646133682824,
2020-10-21,33.25,30.55,8.837970540098198,
2020-10-20,33.44,30.57,9.388289172391225,
2020-10-19,33.44,30.46,9.783322390019688,
2020-10-16,33.62,31.0,8.451612903225799,
2020-10-15,33.75,31.17,8.277189605389793,
2020-10-14,33.55,31.34,7.051691129546896,
2020-10-13,33.66,31.59,6.5527065527065425,
2020-10-09,33.79,30.68,10.13689700130378,
2020-10-08,33.96,30.22,12.375909993381873,
2020-10-07,34.07,30.11,13.151776818332783,
2020-10-06,34.02,29.56,15.087956698240882,
2020-10-05,34.26,30.12,13.745019920318716,
2020-10-02,33.99,29.47,15.337631489650501,
2020-10-01,34.1,30.34,12.392880685563618,
2020-09-30,34.16,29.9,14.247491638795982,
2020-09-29,34.24,29.67,15.402763734411865,
2020-09-28,34.24,29.71,15.247391450690007,
2020-09-25,34.14,29.21,16.877781581650115,
2020-09-24,34.07,28.47,19.66982788900598,
2020-09-23,34.06,28.3,20.35335689045937,
2020-09-22,34.06,29.28,16.32513661202186,
2020-09-21,33.07,28.71,15.186346220828979,
2020-09-18,32.81,28.64,14.560055865921791,
2020-09-17,32.81,29.02,13.059958649207454,
2020-09-16,32.6,29.48,10.58344640434193,
2020-09-15,33.08,29.96,10.413885180240312,
2020-09-14,32.96,29.54,11.577522004062295,
2020-09-11,32.85,29.04,13.119834710743811,
2020-09-10,32.79,29.21,12.25607668606641,
2020-09-09,32.94,29.84,10.38873994638069,
2020-09-08,31.95,28.95,10.362694300518136,
2020-09-04,32.1,30.47,5.349524122087308,
2020-09-03,32.53,30.88,5.343264248704671,
2020-09-02,32.86,32.56,0.9213759213759125,
2020-09-01,31.8,32.22,1.3035381750465491,
2020-08-31,31.97,31.73,0.7563819728963077,
2020-08-28,32.38,31.46,2.9243483788938387,
2020-08-27,32.97,31.3,5.3354632587859365,
2020-08-26,32.93,31.39,4.906021025804393,
2020-08-25,33.07,30.76,7.509752925877759,
2020-08-24,33.45,30.52,9.600262123197915,
2020-08-21,33.38,30.35,9.983525535420103,
2020-08-20,33.38,30.13,10.786591437105887,
2020-08-19,33.42,29.75,12.336134453781519,
2020-08-18,33.36,29.94,11.42284569138276,
2020-08-17,33.41,29.63,12.757340533243328,
2020-08-14,33.49,29.31,14.261344251108849,
2020-08-13,33.37,29.35,13.696763202725709,
2020-08-12,33.28,29.29,13.62239672243087,
2020-08-11,33.22,28.57,16.27581379068953,
2020-08-10,33.17,29.11,13.947097217451057,
2020-08-07,33.28,29.27,13.700034164673733,
2020-08-06,33.41,29.6,12.871621621621603,
2020-08-05,33.07,29.22,13.175906913073243,
2020-08-04,32.99,29.13,13.250944043940965,
2020-07-31,33.07,28.62,15.548567435359887,
2020-07-30,33.32,28.16,18.323863636363637,
2020-07-29,33.02,28.02,17.844396859386165,
2020-07-28,32.88,27.7,18.70036101083034,
2020-07-27,32.8,28.05,16.934046345811037,
2020-07-24,32.69,27.57,18.57091040986579,
2020-07-23,32.98,27.84,18.46264367816091,
2020-07-22,32.68,28.57,14.385719285964296,
2020-07-21,32.61,28.5,14.421052631578945,
2020-07-20,33.17,28.81,15.133634154807368,
2020-07-17,33.13,28.01,18.27918600499822,
2020-07-16,32.9,28.0,17.499999999999996,
2020-07-15,32.79,28.14,16.524520255863536,
2020-07-14,32.5,28.14,15.493958777540865,
2020-07-13,32.11,27.91,15.04836975994267,
2020-07-10,32.05,28.51,12.416695896176764,
2020-07-09,31.88,28.29,12.689996465182043,
2020-07-08,31.57,28.03,12.629325722440237,
2020-07-07,31.8,27.69,14.842903575297939,
2020-07-06,32.05,27.9,14.874551971326161,
2020-07-03,31.58,27.27,15.804913824715799,
2020-07-02,31.54,27.23,15.82813073815644,
2020-06-30,31.22,26.75,16.710280373831772,
2020-06-29,31.6,26.22,20.51868802440886,
2020-06-26,31.07,25.94,19.77640709329221,
2020-06-25,31.52,26.6,18.496240601503754,
2020-06-24,31.28,26.31,18.890155834283554,
2020-06-23,31.17,26.9,15.873605947955403,
2020-06-22,31.53,26.7,18.089887640449444,
2020-06-19,32.19,26.43,21.793416572077177,
2020-06-18,31.64,26.4,19.84848484848486,
2020-06-17,31.31,26.34,18.868640850417613,
2020-06-16,31.53,26.27,20.022839741149607,
2020-06-15,31.18,25.77,20.99340318199457,
2020-06-12,31.13,25.49,22.12632404864653,
2020-06-11,30.85,25.31,21.88858158830503,
2020-06-10,31.43,26.6,18.1578947368421,
2020-06-09,30.68,26.26,16.831683168316825,
2020-06-08,30.68,26.04,17.818740399385565,
2020-06-05,31.37,25.9,21.11969111969113,
2020-06-04,30.94,25.39,21.858999606144152,
2020-06-03,31.52,25.57,23.269456394211964,
2020-06-02,31.03,25.45,21.9253438113949,
2020-06-01,30.88,25.32,21.95892575039494,
2020-05-29,31.57,25.22,25.178429817605082,
2020-05-28,31.11,24.83,25.29198550140959,
2020-05-27,30.55,24.88,22.789389067524123,
2020-05-26,30.88,24.8,24.516129032258057,
2020-05-25,30.83,25.2,22.34126984126984,
2020-05-22,30.91,24.85,24.38631790744466,
2020-05-21,30.78,24.78,24.213075060532688,
2020-05-20,31.04,25.03,24.011186576108663,
2020-05-19,31.3,24.54,27.546862265688677,
2020-05-15,30.69,24.17,26.975589573851877,
2020-05-14,30.76,24.0,28.16666666666667,
2020-05-13,30.89,23.78,29.899074852817492,
2020-05-12,31.46,24.06,30.756442227763937,
2020-05-11,31.9,24.55,29.93890020366598,
2020-05-08,30.98,24.33,27.332511302918217,
2020-05-07,30.52,24.01,27.113702623906693,
2020-05-06,30.79,23.71,29.86081822016026,
2020-05-05,30.72,23.56,30.390492359932093,
2020-05-04,30.51,23.31,30.888030888030904,
2020-05-01,30.53,22.99,32.79686820356678,
2020-04-30,30.63,23.75,28.968421052631577,
2020-04-29,31.26,23.69,31.95441114394259,
2020-04-28,31.73,22.92,38.438045375218145,
2020-04-27,31.82,23.35,36.27408993576016,
2020-04-24,31.9,23.2,37.5,
2020-04-23,31.63,22.83,38.545773105562866,
2020-04-22,32.06,22.91,39.93889131383676,
2020-04-21,31.35,22.26,40.83557951482479,
2020-04-20,31.99,23.08,38.6048526863085,
2020-04-17,31.67,23.31,35.864435864435876,
2020-04-16,31.13,23.14,34.528954191875535,
2020-04-15,30.83,22.71,35.75517393218845,
2020-04-14,30.44,22.95,32.636165577342055,
2020-04-13,30.12,22.03,36.72265093054925,
2020-04-09,30.15,21.78,38.42975206611569,
2020-04-08,30.78,21.76,41.452205882352935,
2020-04-07,30.87,21.3,44.929577464788736,
2020-04-06,30.46,21.37,42.536265793167985,
2020-04-03,29.15,19.93,46.261916708479674,
2020-04-02,29.15,20.21,44.235526966848084,
2020-04-01,28.75,19.84,44.909274193548384,
2020-03-31,29.08,20.67,40.68698597000482,
2020-03-30,28.43,20.87,36.224245328222324,
2020-03-27,28.5,20.1,41.79104477611939,
2020-03-26,29.0,20.92,38.62332695984703,
2020-03-25,28.05,19.74,42.09726443768999,
2020-03-24,27.72,19.85,39.647355163727944,
2020-03-23,25.94,18.38,41.13166485310121,
2020-03-20,28.25,18.35,53.9509536784741,
2020-03-19,28.23,19.09,47.878470403352544,
2020-03-18,27.84,18.86,47.613997879109235,
2020-03-17,28.69,19.71,45.56062912227296,
2020-03-16,27.5,18.48,48.80952380952381,
2020-03-13,29.6,20.98,41.08674928503337,
2020-03-12,26.85,19.27,39.33575505967827,
2020-03-11,30.03,21.28,41.118421052631575,
2020-03-10,30.87,22.26,38.679245283018865,
2020-03-09,30.49,21.17,44.024563060935265,
2020-03-06,32.23,22.67,42.17026907807673,
2020-03-05,32.68,23.11,41.4106447425357,
2020-03-04,32.23,23.8,35.420168067226875,
2020-03-03,31.47,22.85,37.724288840262574,
2020-03-02,31.05,23.58,31.679389312977115,
2020-02-28,30.75,22.5,36.666666666666664,
2020-02-27,31.61,23.17,36.42641346568838,
2020-02-26,32.25,23.63,36.47905205247567,
2020-02-25,32.43,23.48,38.11754684838159,
2020-02-24,32.81,24.18,35.690653432588924,
2020-02-21,33.06,25.13,31.555909271786724,
2020-02-20,32.95,25.63,28.56028092079596,
2020-02-18,33.23,25.62,29.703356752537065,
2020-02-14,33.25,25.6,29.882812499999993,
2020-02-13,33.12,25.53,29.729729729729716,
2020-02-12,33.08,25.58,29.319781078967942,
2020-02-11,33.22,25.32,31.20063191153238,
2020-02-10,33.47,25.32,32.18799368088467,
2020-02-07,33.14,25.02,32.45403677058354,
2020-02-06,33.31,25.13,32.5507361719061,
2020-02-05,32.85,24.91,31.8747490967483,
2020-02-04,32.85,24.82,32.35294117647059,
2020-02-03,32.69,24.3,34.526748971193406,
2020-01-31,32.5,23.92,35.8695652173913,
2020-01-30,32.67,24.31,34.38914027149323,
2020-01-29,32.68,24.2,35.04132231404959,
2020-01-28,32.7,24.2,35.123966942148776,
2020-01-27,33.02,23.81,38.68122637547251,
2020-01-24,32.46,24.31,33.52529823118059,
2020-01-23,32.48,24.52,32.463295269168015,
2020-01-22,32.58,24.46,33.19705641864267,
2020-01-21,32.45,24.38,33.100902378999194,
2020-01-20,32.46,24.41,32.97828758705449,
2020-01-17,32.39,24.43,32.58288988948015,
2020-01-16,32.32,24.24,33.33333333333334,
2020-01-15,32.07,24.01,33.56934610578925,
2020-01-14,31.85,24.01,32.6530612244898,
2020-01-13,31.63,24.11,31.190377436748236,
2020-01-10,31.81,23.85,33.375262054507324,
2020-01-09,32.05,23.9,34.10041841004184,
2020-01-08,31.87,23.69,34.52933727311102,
2020-01-07,31.64,23.52,34.523809523809526,
2020-01-06,31.44,23.52,33.67346938775511,
2020-01-03,31.46,23.4,34.44444444444446,
2020-01-02,31.27,23.57,32.66864658464149,
2019-12-31,31.31,23.21,34.898750538560954,
2019-12-30,31.6,23.15,36.50107991360693,
2019-12-27,31.8,23.37,36.07188703465982,
2019-12-24,31.77,23.18,37.057808455565144,
2019-12-23,31.81,23.18,37.23037100949094,
2019-12-20,31.75,23.14,37.20829732065687,
2019-12-19,31.69,23.04,37.54340277777779,
2019-12-18,31.78,22.89,38.83792048929664,
2019-12-17,32.13,22.87,40.48972452995191,
2019-12-16,32.14,22.85,40.65645514223194,
2019-12-13,32.05,22.64,41.56360424028267,
2019-12-12,32.55,22.58,44.1541186891054,
2019-12-11,32.9,22.4,46.87500000000001,
2019-12-10,33.1,22.26,48.69721473495058,
2019-12-09,33.12,22.3,48.52017937219729,
2019-12-06,33.23,22.39,48.41447074586868,
2019-12-05,32.83,22.14,48.28364950316168,
2019-12-04,32.82,22.14,48.23848238482385,
2019-12-03,32.96,22.01,49.75011358473421,
2019-12-02,33.13,22.16,49.503610108303256,
2019-11-29,33.11,22.45,47.483296213808465,
2019-11-28,33.2,22.53,47.35907678650689,
2019-11-27,33.21,22.5,47.6,
2019-11-26,32.94,22.37,47.25078229772014,
2019-11-25,32.76,22.33,46.708463949843264,
2019-11-22,32.06,22.04,45.462794918330324,
2019-11-21,32.36,22.03,46.89060372219699,
2019-11-20,32.07,22.07,45.310376076121436,
2019-11-19,31.98,22.22,43.92439243924393,
2019-11-18,32.05,22.17,44.56472710870543,
2019-11-15,31.85,22.17,43.66260712674786,
2019-11-14,31.83,22.0,44.68181818181817,
2019-11-13,31.84,22.01,44.66151749204906,
2019-11-12,31.62,22.0,43.727272727272734,
2019-11-11,31.61,21.94,44.07474931631722,
2019-11-08,31.55,21.97,43.60491579426491,
2019-11-07,31.78,21.87,45.31321444901691,
2019-11-06,31.52,21.82,44.45462878093492,
2019-11-05,31.21,21.89,42.57651895842851,
2019-11-04,31.15,21.86,42.497712717291854,
2019-11-01,31.43,21.75,44.50574712643678,
2019-10-31,31.48,21.54,46.146703806870946,
2019-10-30,31.43,21.52,46.05018587360595,
2019-10-29,31.47,21.42,46.918767507002784,
2019-10-28,31.49,21.6,45.787037037037024,
2019-10-25,31.58,21.38,47.708138447146865,
2019-10-24,31.38,21.19,48.088721094856055,
2019-10-23,31.65,21.01,50.64255116611136,
2019-10-22,31.88,20.97,52.02670481640439,
2019-10-21,31.96,21.14,51.18259224219489,
2019-10-18,31.9,20.98,52.04957102001906,
2019-10-17,31.96,21.15,51.11111111111113,
2019-10-16,32.02,21.1,51.75355450236967,
2019-10-15,32.2,21.16,52.17391304347827,
2019-10-11,32.21,20.95,53.74701670644393,
2019-10-10,32.5,20.63,57.53756665050898,
2019-10-09,32.82,20.52,59.94152046783626,
2019-10-08,32.67,20.29,61.01527846229672,
2019-10-07,32.92,20.62,59.65082444228904,
2019-10-04,33.02,20.66,59.82575024201356,
2019-10-03,33.17,20.35,62.997542997543,
2019-10-02,32.82,20.13,63.040238450074526,
2019-10-01,32.91,20.48,60.69335937499998,
2019-09-30,33.2,20.63,60.9306834706738,
2019-09-27,32.9,20.47,60.72300928187592,
2019-09-26,33.18,20.7,60.28985507246377,
2019-09-25,33.41,20.82,60.47070124879921,
2019-09-24,33.48,20.55,62.91970802919706,
2019-09-23,33.31,20.86,59.68360498561842,
2019-09-20,33.1,20.88,58.524904214559406,
2019-09-19,33.19,21.07,57.52254390128143,
2019-09-18,32.91,21.02,56.56517602283538,
2019-09-17,32.86,21.03,56.25297194484069,
2019-09-16,32.55,20.93,55.518394648829414,
2019-09-13,33.11,21.04,57.36692015209126,
2019-09-12,33.2,21.1,57.345971563981045,
2019-09-11,33.47,20.99,59.456884230586006,
2019-09-10,33.44,20.8,60.76923076923075,
2019-09-09,33.62,20.88,61.01532567049808,
2019-09-06,33.63,20.91,60.83213773314205,
2019-09-05,33.43,20.95,59.570405727923635,
2019-09-04,33.21,20.58,61.37026239067057,
2019-09-03,32.69,20.29,61.11384918679151,
2019-08-30,33.05,20.5,61.219512195121936,
2019-08-29,32.94,20.53,60.448124695567444,
2019-08-28,32.63,20.21,61.45472538347353,
2019-08-27,32.48,20.17,61.031234506693075,
2019-08-26,32.09,20.18,59.01883052527257,
2019-08-23,31.97,19.87,60.89582284851534,
2019-08-22,32.33,20.56,57.247081712062254,
2019-08-21,32.65,20.62,58.34141610087292,
2019-08-20,32.69,20.45,59.853300733496326,
2019-08-19,32.94,20.58,60.058309037900884,
2019-08-16,32.74,20.3,61.28078817733991,
2019-08-15,32.51,19.96,62.87575150300599,
2019-08-14,32.38,19.97,62.143214822233375,
2019-08-13,32.57,20.58,58.260447035957256,
2019-08-12,32.48,20.16,61.11111111111109,
2019-08-09,32.5,20.4,59.31372549019609,
2019-08-08,32.48,20.59,57.746478873239425,
2019-08-07,32.12,20.15,59.40446650124069,
2019-08-06,31.91,20.04,59.23153692614771,
2019-08-02,31.9,20.5,55.60975609756097,
2019-08-01,32.05,20.8,54.086538461538446,
2019-07-31,31.63,20.95,50.978520286396176,
2019-07-30,31.72,21.18,49.76392823418318,
2019-07-29,31.92,21.31,49.78883153449087,
2019-07-26,31.79,21.39,48.62085086489012,
2019-07-25,31.33,21.14,48.20245979186375,
2019-07-24,31.2,21.35,46.135831381733006,
2019-07-23,31.15,21.2,46.93396226415094,
2019-07-22,30.83,21.08,46.252371916508544,
2019-07-19,30.8,20.9,47.36842105263159,
2019-07-18,30.87,21.06,46.58119658119659,
2019-07-17,31.07,21.05,47.60095011876484,
2019-07-16,31.12,21.15,47.13947990543736,
2019-07-15,31.14,21.23,46.67922750824305,
2019-07-12,31.26,21.17,47.66178554558337,
2019-07-11,31.34,21.06,48.81291547958215,
2019-07-10,31.38,21.09,48.79089615931721,
2019-07-09,31.1,20.89,48.8750598372427,
2019-07-08,31.07,20.76,49.66281310211945,
2019-07-05,31.15,20.92,48.90057361376671,
2019-07-04,31.19,21.05,48.171021377672204,
2019-07-03,31.37,21.0,49.38095238095239,
2019-07-02,30.83,20.8,48.22115384615383,
2019-06-28,30.76,20.44,50.489236790606654,
2019-06-27,30.89,20.45,51.051344743276296,
2019-06-26,30.6,20.36,50.294695481335964,
2019-06-25,30.8,20.27,51.948692649235326,
2019-06-24,31.0,20.61,50.41242115477924,
2019-06-21,30.96,20.63,50.07270964614639,
2019-06-20,31.59,20.66,52.904162633107454,
2019-06-19,32.14,20.48,56.93359375,
2019-06-18,32.22,20.46,57.47800586510263,
2019-06-17,32.11,20.16,59.27579365079365,
2019-06-14,31.84,20.06,58.72382851445664,
2019-06-13,31.72,20.1,57.810945273631816,
2019-06-12,31.87,20.02,59.190809190809205,
2019-06-11,31.66,20.13,57.27769498261303,
2019-06-10,31.71,20.1,57.761194029850735,
2019-06-07,31.7,19.89,59.37657114127701,
2019-06-06,31.89,19.5,63.53846153846155,
2019-06-05,32.04,19.37,65.4104284976768,
2019-06-04,31.74,19.23,65.05460218408736,
2019-06-03,31.64,18.72,69.01709401709402,
2019-05-31,31.6,19.13,65.18557239937273,
2019-05-30,31.67,19.44,62.91152263374485,
2019-05-29,31.67,19.37,63.500258131130614,
2019-05-28,32.15,19.54,64.53428863868986,
2019-05-24,32.14,19.59,64.06329760081675,
2019-05-23,32.2,19.62,64.11824668705404,
2019-05-22,32.17,19.92,61.49598393574297,
2019-05-21,31.91,20.0,59.550000000000004,
2019-05-17,32.07,20.14,59.23535253227408,
2019-05-16,31.92,20.35,56.85503685503686,
2019-05-15,31.68,20.15,57.22084367245659,
2019-05-14,31.51,19.88,58.50100603621732,
2019-05-13,31.31,19.66,59.25737538148525,
2019-05-10,31.3,20.35,53.8083538083538,
2019-05-09,31.45,20.34,54.621435594886925,
2019-05-08,31.2,20.44,52.64187866927592,
2019-05-07,31.19,20.48,52.294921875,
2019-05-06,30.95,20.92,47.94455066921605,
2019-05-03,30.86,21.05,46.60332541567695,
2019-05-02,30.91,20.7,49.32367149758455,
2019-05-01,30.89,20.82,48.36695485110471,
2019-04-30,30.83,20.88,47.65325670498084,
2019-04-29,30.85,21.03,46.69519733713742,
2019-04-26,30.87,20.98,47.14013346043851,
2019-04-25,30.88,20.98,47.18779790276453,
2019-04-24,30.74,20.89,47.151747247486824,
2019-04-23,31.02,20.95,48.066825775656326,
2019-04-22,30.95,20.69,49.58917351377476,
2019-04-18,30.92,20.62,49.95150339476237,
2019-04-17,30.93,20.61,50.072780203784575,
2019-04-16,31.32,20.53,52.55723331709693,
2019-04-15,31.37,20.46,53.32355816226784,
2019-04-12,31.36,20.45,53.34963325183374,
2019-04-11,31.45,20.38,54.317958783120716,
2019-04-10,31.39,20.42,53.72184133202741,
2019-04-09,31.24,20.3,53.89162561576354,
2019-04-08,31.21,20.38,53.14033366045143,
2019-04-05,31.1,20.33,52.975897688145615,
2019-04-04,30.99,20.23,53.18833415719227,
2019-04-03,30.97,20.24,53.013833992094874,
2019-04-02,30.93,20.13,53.65126676602087,
2019-04-01,30.67,20.07,52.81514698555058,
2019-03-29,30.7,19.79,55.12885295603841,
2019-03-28,30.66,19.66,55.95116988809766,
2019-03-27,30.48,19.62,55.351681957186535,
2019-03-26,30.19,19.72,53.09330628803247,
2019-03-25,30.24,19.64,53.971486761710786,
2019-03-22,29.94,19.67,52.211489578037614,
2019-03-21,29.76,20.11,47.98607657881652,
2019-03-20,29.61,19.83,49.31921331316189,
2019-03-19,29.59,19.7,50.20304568527919,
2019-03-18,29.72,19.65,51.2468193384224,
2019-03-15,29.75,19.6,51.78571428571428,
2019-03-14,29.75,19.44,53.0349794238683,
2019-03-12,29.93,19.32,54.91718426501034,
2019-03-11,30.04,19.22,56.2955254942768,
2019-03-08,30.03,18.82,59.564293304994685,
2019-03-07,30.23,18.85,60.37135278514588,
2019-03-05,30.24,19.21,57.418011452368546,
2019-03-04,30.21,19.18,57.50782064650678,
2019-03-01,30.18,19.19,57.26941115164147,
2019-02-28,29.94,19.05,57.16535433070866,
2019-02-27,30.05,19.09,57.412257726558416,
2019-02-26,30.14,19.11,57.718472004186296,
2019-02-25,29.85,19.09,56.36458878994238,
2019-02-22,29.92,19.02,57.308096740273406,
2019-02-21,29.82,18.88,57.944915254237294,
2019-02-20,30.08,18.95,58.733509234828496,
2019-02-19,30.03,18.96,58.38607594936709,
2019-02-15,30.02,18.92,58.668076109936564,
2019-02-14,30.18,18.85,60.10610079575596,
2019-02-13,29.99,18.82,59.351753453772574,
2019-02-12,30.14,18.82,60.148777895855474,
2019-02-11,30.09,18.54,62.29773462783172,
2019-02-08,30.09,18.54,62.29773462783172,
2019-02-07,30.13,18.52,62.6889848812095,
2019-02-06,29.9,18.77,59.29675013319125,
2019-02-05,29.88,18.82,58.76726886291179,
2019-02-04,29.27,18.63,57.112184648416545,
2019-02-01,29.09,18.44,57.754880694143154,
2019-01-31,29.02,18.53,56.61090124123043,
2019-01-30,28.8,18.26,57.72179627601314,
2019-01-29,29.1,17.82,63.2996632996633,
2019-01-28,29.0,17.98,61.29032258064516,
2019-01-25,28.99,18.21,59.19824272377813,
2019-01-24,29.11,18.02,61.542730299667035,
2019-01-23,29.15,17.9,62.849162011173185,
2019-01-22,29.14,17.82,63.52413019079685,
2019-01-21,29.2,18.22,60.263446761800225,
2019-01-18,29.24,18.22,60.482985729967076,
2019-01-17,29.23,18.05,61.93905817174515,
2019-01-16,29.18,17.93,62.744004461795875,
2019-01-15,29.24,17.91,63.2607481853713,
2019-01-14,29.2,17.62,65.72077185017025,
2019-01-11,29.12,17.74,64.14881623449833,
2019-01-10,28.83,17.81,61.87535092644582,
2019-01-09,28.78,17.76,62.049549549549546,
2019-01-08,28.61,17.62,62.37230419977298,
2019-01-07,28.4,17.45,62.75071633237822,
2019-01-04,27.96,17.28,61.80555555555555,
2019-01-03,27.77,16.55,67.79456193353474,
2019-01-02,27.92,17.11,63.17942723553479,
2018-12-31,28.13,16.97,65.7631113730112,
2018-12-28,27.96,16.97,64.76134354743667,
2018-12-27,27.87,16.94,64.52184179456906,
2018-12-24,27.55,15.98,72.40300375469336,
2018-12-21,27.59,16.35,68.74617737003057,
2018-12-20,27.75,16.89,64.29840142095914,
2018-12-19,28.03,17.21,62.87042417199302,
2018-12-18,28.16,17.58,60.18202502844142,
2018-12-17,28.04,17.44,60.77981651376145,
2018-12-14,28.29,17.86,58.398656215005595,
2018-12-13,28.6,18.32,56.11353711790393,
2018-12-12,28.34,18.32,54.69432314410479,
2018-12-11,28.31,18.16,55.89207048458149,
2018-12-10,28.21,18.1,55.856353591160214,
2018-12-07,28.01,17.92,56.30580357142857,
2018-12-06,28.39,18.5,53.45945945945946,
2018-12-05,28.42,18.67,52.22281735404392,
2018-12-04,28.31,18.38,54.02611534276387,
2018-12-03,28.39,19.09,48.71660555264537,
2018-11-30,28.43,18.8,51.22340425531914,
2018-11-29,28.4,18.67,52.11569362613817,
2018-11-28,28.08,18.71,50.08017103153393,
2018-11-27,27.65,18.14,52.425578831312,
2018-11-26,27.81,18.07,53.901494189263964,
2018-11-23,27.7,17.69,56.58564160542679,
2018-11-22,27.47,17.64,55.725623582766424,
2018-11-21,27.38,17.82,53.6475869809203,
2018-11-20,26.89,17.67,52.178834182229764,
2018-11-19,27.13,17.97,50.97384529771843,
2018-11-16,27.24,18.6,46.45161290322579,
2018-11-15,27.12,18.61,45.728103170338535,
2018-11-14,27.32,18.33,49.045280960174594,
2018-11-13,27.31,18.51,47.54186925985952,
2018-11-12,27.48,18.48,48.701298701298704,
2018-11-09,27.54,19.07,44.41531200839013,
2018-11-08,27.31,19.36,41.06404958677686,
2018-11-07,27.2,19.48,39.63039014373716,
2018-11-06,26.75,18.89,41.609317098994175,
2018-11-05,26.71,18.76,42.377398720682294,
2018-11-02,26.18,18.82,39.107332624867155,
2018-11-01,26.37,19.12,37.918410041841,
2018-10-31,26.56,18.88,40.67796610169492,
2018-10-30,26.32,18.43,42.81063483450895,
2018-10-29,25.98,18.15,43.14049586776861,
2018-10-26,25.99,18.54,40.183387270765905,
2018-10-25,26.25,19.05,37.79527559055118,
2018-10-24,26.19,18.39,42.41435562805873,
2018-10-23,26.35,19.27,36.74104826154645,
2018-10-22,26.31,19.35,35.968992248062,
2018-10-19,26.34,19.26,36.76012461059189,
2018-10-18,25.91,19.27,34.457706279190454,
2018-10-17,25.93,19.73,31.42422706538266,
2018-10-16,25.93,19.74,31.357649442755836,
2018-10-15,25.91,19.17,35.15910276473655,
2018-10-12,25.94,19.45,33.367609254498724,
2018-10-11,25.58,18.89,35.41556379036526,
